               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  4.00002500E+02
  0.00000000E+00  1.18000000E-02  1.08696409E+00 -2.50702325E-09 -8.14036260E-08  0.00000000E+00  1.38792060E-03  3.07577505E-01
  0.00000000E+00  1.19000000E-02  1.08696408E+00 -2.52750395E-09 -8.14111852E-08  0.00000000E+00  1.38793759E-03  3.07581120E-01
  0.00000000E+00  1.20000000E-02  1.08696406E+00 -2.54797214E-09 -8.14187498E-08  0.00000000E+00  1.38795472E-03  3.07584764E-01
  0.00000000E+00  1.21000000E-02  1.08696404E+00 -2.56842783E-09 -8.14263198E-08  0.00000000E+00  1.38797200E-03  3.07588437E-01
  0.00000000E+00  1.22000000E-02  1.08696402E+00 -2.58887102E-09 -8.14338954E-08  0.00000000E+00  1.38798942E-03  3.07592139E-01
  0.00000000E+00  1.23000000E-02  1.08696400E+00 -2.60930172E-09 -8.14414765E-08  0.00000000E+00  1.38800698E-03  3.07595870E-01
  0.00000000E+00  1.24000000E-02  1.08696397E+00 -2.62971993E-09 -8.14490632E-08  0.00000000E+00  1.38802469E-03  3.07599630E-01
  0.00000000E+00  1.25000000E-02  1.08696393E+00 -2.65012567E-09 -8.14566554E-08  0.00000000E+00  1.38804254E-03  3.07603418E-01
  0.00000000E+00  1.26000000E-02  1.08696389E+00 -2.67051895E-09 -8.14642531E-08  0.00000000E+00  1.38806053E-03  3.07607236E-01
  0.00000000E+00  1.27000000E-02  1.08696385E+00 -2.69089976E-09 -8.14718565E-08  0.00000000E+00  1.38807867E-03  3.07611082E-01
  0.00000000E+00  1.28000000E-02  1.08696381E+00 -2.71126812E-09 -8.14794654E-08  0.00000000E+00  1.38809695E-03  3.07614957E-01
  0.00000000E+00  1.29000000E-02  1.08696376E+00 -2.73162403E-09 -8.14870800E-08  0.00000000E+00  1.38811538E-03  3.07618862E-01
  0.00000000E+00  1.30000000E-02  1.08696370E+00 -2.75196750E-09 -8.14947003E-08  0.00000000E+00  1.38813394E-03  3.07622795E-01
  0.00000000E+00  1.31000000E-02  1.08696364E+00 -2.77229854E-09 -8.15023261E-08  0.00000000E+00  1.38815265E-03  3.07626757E-01
  0.00000000E+00  1.32000000E-02  1.08696358E+00 -2.79261716E-09 -8.15099577E-08  0.00000000E+00  1.38817151E-03  3.07630747E-01
  0.00000000E+00  1.33000000E-02  1.08696352E+00 -2.81292335E-09 -8.15175950E-08  0.00000000E+00  1.38819051E-03  3.07634767E-01
  0.00000000E+00  1.34000000E-02  1.08696345E+00 -2.83321714E-09 -8.15252379E-08  0.00000000E+00  1.38820965E-03  3.07638816E-01
