               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  1.50000000E+01
  5.00000000E-01  1.96743000E+00 -4.73416861E-01 -6.08843609E-02  4.88318717E-01  0.00000000E+00  1.19490429E-01  2.59111347E-02
  5.00000000E-01  1.96766500E+00 -4.75829788E-01 -6.12791189E-02  4.88293925E-01  0.00000000E+00  1.19883060E-01  2.59337904E-02
  5.00000000E-01  1.96790000E+00 -4.78248038E-01 -6.16725169E-02  4.88269408E-01  0.00000000E+00  1.20271926E-01  2.59557413E-02
  5.00000000E-01  1.96813500E+00 -4.80671625E-01 -6.20645487E-02  4.88245182E-01  0.00000000E+00  1.20657026E-01  2.59770123E-02
  5.00000000E-01  1.96837000E+00 -4.83100561E-01 -6.24552079E-02  4.88221266E-01  0.00000000E+00  1.21038359E-01  2.59976277E-02
  5.00000000E-01  1.96860500E+00 -4.85534855E-01 -6.28444882E-02  4.88197674E-01  0.00000000E+00  1.21415921E-01  2.60176116E-02
  5.00000000E-01  1.96884000E+00 -4.87974517E-01 -6.32323831E-02  4.88174420E-01  0.00000000E+00  1.21789710E-01  2.60369875E-02
  5.00000000E-01  1.96907500E+00 -4.90419553E-01 -6.36188859E-02  4.88151517E-01  0.00000000E+00  1.22159723E-01  2.60557786E-02
  5.00000000E-01  1.96931000E+00 -4.92869971E-01 -6.40039900E-02  4.88128973E-01  0.00000000E+00  1.22525956E-01  2.60740077E-02
  5.00000000E-01  1.96954500E+00 -4.95325774E-01 -6.43876882E-02  4.88106795E-01  0.00000000E+00  1.22888407E-01  2.60916972E-02
  5.00000000E-01  1.96978000E+00 -4.97786965E-01 -6.47699732E-02  4.88084987E-01  0.00000000E+00  1.23247070E-01  2.61088693E-02
  5.00000000E-01  1.97001500E+00 -5.00253547E-01 -6.51508377E-02  4.88063551E-01  0.00000000E+00  1.23601943E-01  2.61255455E-02
  5.00000000E-01  1.97025000E+00 -5.02725520E-01 -6.55302737E-02  4.88042485E-01  0.00000000E+00  1.23953019E-01  2.61417474E-02
  5.00000000E-01  1.97048500E+00 -5.05202884E-01 -6.59082736E-02  4.88021788E-01  0.00000000E+00  1.24300295E-01  2.61574957E-02
  5.00000000E-01  1.97072000E+00 -5.07685635E-01 -6.62848293E-02  4.88001457E-01  0.00000000E+00  1.24643765E-01  2.61728113E-02
  5.00000000E-01  1.97095500E+00 -5.10173773E-01 -6.66599330E-02  4.87981495E-01  0.00000000E+00  1.24983425E-01  2.61877145E-02
  5.00000000E-01  1.97119000E+00 -5.12667291E-01 -6.70335769E-02  4.87961905E-01  0.00000000E+00  1.25319268E-01  2.62022251E-02
  5.00000000E-01  1.97142500E+00 -5.15166185E-01 -6.74057540E-02  4.87942703E-01  0.00000000E+00  1.25651289E-01  2.62163629E-02
  5.00000000E-01  1.97166000E+00 -5.17670448E-01 -6.77764579E-02  4.87923915E-01  0.00000000E+00  1.25979483E-01  2.62301473E-02
  5.00000000E-01  1.97189500E+00 -5.20180071E-01 -6.81456834E-02  4.87905587E-01  0.00000000E+00  1.26303844E-01  2.62435971E-02
  5.00000000E-01  1.97213000E+00 -5.22695043E-01 -6.85134270E-02  4.87887790E-01  0.00000000E+00  1.26624364E-01  2.62567313E-02
  5.00000000E-01  1.97236500E+00 -5.25215354E-01 -6.88796847E-02  4.87870577E-01  0.00000000E+00  1.26941039E-01  2.62695681E-02
  5.00000000E-01  1.97260000E+00 -5.27740994E-01 -6.92444312E-02  4.87853609E-01  0.00000000E+00  1.27253861E-01  2.62821257E-02
  5.00000000E-01  1.97283500E+00 -5.30271948E-01 -6.96076680E-02  4.87837103E-01  0.00000000E+00  1.27562825E-01  2.62944220E-02
  5.00000000E-01  1.97307000E+00 -5.32808202E-01 -6.99693878E-02  4.87821056E-01  0.00000000E+00  1.27867923E-01  2.63064745E-02
  5.00000000E-01  1.97330500E+00 -5.35349741E-01 -7.03295830E-02  4.87805467E-01  0.00000000E+00  1.28169149E-01  2.63183004E-02
  5.00000000E-01  1.97354000E+00 -5.37896549E-01 -7.06882460E-02  4.87790337E-01  0.00000000E+00  1.28466496E-01  2.63299168E-02
  5.00000000E-01  1.97377500E+00 -5.40448608E-01 -7.10453694E-02  4.87775667E-01  0.00000000E+00  1.28759958E-01  2.63413404E-02
  5.00000000E-01  1.97401000E+00 -5.43005899E-01 -7.14009454E-02  4.87761459E-01  0.00000000E+00  1.29049528E-01  2.63525876E-02
  5.00000000E-01  1.97424500E+00 -5.45568403E-01 -7.17549666E-02  4.87747716E-01  0.00000000E+00  1.29335198E-01  2.63636746E-02
