               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  1.01000000E+02
  5.00000000E-01  1.95873500E+00 -1.04698221E+00 -1.29574663E-02  5.80303508E-01  0.00000000E+00  1.23049249E-02  1.70528985E-02
  5.00000000E-01  1.95897000E+00 -1.05136008E+00 -1.29853912E-02  5.80293151E-01  0.00000000E+00  1.19911447E-02  1.71551016E-02
  5.00000000E-01  1.95920500E+00 -1.05573995E+00 -1.30108980E-02  5.80281713E-01  0.00000000E+00  1.16698406E-02  1.72665125E-02
  5.00000000E-01  1.95944000E+00 -1.06012082E+00 -1.30339694E-02  5.80269485E-01  0.00000000E+00  1.13412316E-02  1.73876972E-02
  5.00000000E-01  1.95967500E+00 -1.06450172E+00 -1.30545538E-02  5.80257089E-01  0.00000000E+00  1.10055596E-02  1.75192541E-02
  5.00000000E-01  1.95991000E+00 -1.06888167E+00 -1.30725544E-02  5.80245576E-01  0.00000000E+00  1.06630904E-02  1.76618155E-02
  5.00000000E-01  1.96014500E+00 -1.07325970E+00 -1.30878167E-02  5.80236541E-01  0.00000000E+00  1.03141147E-02  1.78160487E-02
  5.00000000E-01  1.96038000E+00 -1.07763486E+00 -1.31001150E-02  5.80232251E-01  0.00000000E+00  9.95894948E-03  1.79826577E-02
  5.00000000E-01  1.96061500E+00 -1.08200624E+00 -1.31091369E-02  5.80235791E-01  0.00000000E+00  9.59793885E-03  1.81623853E-02
  5.00000000E-01  1.96085000E+00 -1.08636190E+00 -1.31162108E-02  5.80235814E-01  0.00000000E+00  9.23068135E-03  1.82632884E-02
  5.00000000E-01  1.96108500E+00 -1.09072170E+00 -1.31236700E-02  5.80207124E-01  0.00000000E+00  8.85695829E-03  1.83636747E-02
  5.00000000E-01  1.96132000E+00 -1.09509836E+00 -1.31271562E-02  5.80190462E-01  0.00000000E+00  8.48099749E-03  1.87161692E-02
  5.00000000E-01  1.96155500E+00 -1.09945640E+00 -1.31276748E-02  5.80181299E-01  0.00000000E+00  8.10353544E-03  1.91610011E-02
  5.00000000E-01  1.96179000E+00 -1.10378149E+00 -1.31258268E-02  5.80176265E-01  0.00000000E+00  7.72433350E-03  1.95973245E-02
  5.00000000E-01  1.96202500E+00 -1.10807421E+00 -1.31218997E-02  5.80172954E-01  0.00000000E+00  7.34259292E-03  1.99710753E-02
  5.00000000E-01  1.96226000E+00 -1.11234475E+00 -1.31159472E-02  5.80169740E-01  0.00000000E+00  6.95729962E-03  2.02642007E-02
  5.00000000E-01  1.96249500E+00 -1.11660840E+00 -1.31078597E-02  5.80165620E-01  0.00000000E+00  6.56750308E-03  2.04852036E-02
  5.00000000E-01  1.96273000E+00 -1.12088185E+00 -1.30974247E-02  5.80160072E-01  0.00000000E+00  6.17253395E-03  2.06609345E-02
  5.00000000E-01  1.96296500E+00 -1.12518020E+00 -1.30843781E-02  5.80152934E-01  0.00000000E+00  5.77216503E-03  2.08295663E-02
  5.00000000E-01  1.96320000E+00 -1.12951468E+00 -1.30684477E-02  5.80144300E-01  0.00000000E+00  5.36672030E-03  2.10346803E-02
  5.00000000E-01  1.96343500E+00 -1.13389098E+00 -1.30493875E-02  5.80134431E-01  0.00000000E+00  4.95713678E-03  2.13203930E-02
  5.00000000E-01  1.96367000E+00 -1.13830815E+00 -1.30270059E-02  5.80123681E-01  0.00000000E+00  4.54498377E-03  2.17274525E-02
  5.00000000E-01  1.96390500E+00 -1.14275802E+00 -1.30011860E-02  5.80112441E-01  0.00000000E+00  4.13244431E-03  2.22902327E-02
  5.00000000E-01  1.96414000E+00 -1.14722507E+00 -1.29719001E-02  5.80101090E-01  0.00000000E+00  3.72226340E-03  2.30345529E-02
  5.00000000E-01  1.96437500E+00 -1.15168678E+00 -1.29392181E-02  5.80089959E-01  0.00000000E+00  3.31766787E-03  2.39762529E-02
  5.00000000E-01  1.96461000E+00 -1.15611424E+00 -1.29033109E-02  5.80079311E-01  0.00000000E+00  2.92226229E-03  2.51204500E-02
  5.00000000E-01  1.96484500E+00 -1.16047316E+00 -1.28644492E-02  5.80069327E-01  0.00000000E+00  2.53990582E-03  2.64614084E-02
  5.00000000E-01  1.96508000E+00 -1.16472507E+00 -1.28229975E-02  5.80060094E-01  0.00000000E+00  2.17457464E-03  2.79829492E-02
  5.00000000E-01  1.96531500E+00 -1.16882875E+00 -1.27794050E-02  5.80051614E-01  0.00000000E+00  1.83021451E-03  2.96593297E-02
  5.00000000E-01  1.96555000E+00 -1.17274182E+00 -1.27341935E-02  5.80043807E-01  0.00000000E+00  1.51058833E-03  3.14565205E-02
  5.00000000E-01  1.96578500E+00 -1.17642237E+00 -1.26879427E-02  5.80036524E-01  0.00000000E+00  1.21912325E-03  3.33338099E-02
  5.00000000E-01  1.96602000E+00 -1.17983071E+00 -1.26412728E-02  5.80029566E-01  0.00000000E+00  9.58762161E-04  3.52456637E-02
  5.00000000E-01  1.96625500E+00 -1.18293107E+00 -1.25948267E-02  5.80022699E-01  0.00000000E+00  7.31824165E-04  3.71437691E-02
  5.00000000E-01  1.96649000E+00 -1.18569319E+00 -1.25492508E-02  5.80015681E-01  0.00000000E+00  5.39878787E-04  3.89791903E-02
  5.00000000E-01  1.96672500E+00 -1.18809387E+00 -1.25051753E-02  5.80008281E-01  0.00000000E+00  3.83638617E-04  4.07045664E-02
  5.00000000E-01  1.96696000E+00 -1.19011831E+00 -1.24631950E-02  5.80000296E-01  0.00000000E+00  2.62875075E-04  4.22762766E-02
  5.00000000E-01  1.96719500E+00 -1.19176123E+00 -1.24238506E-02  5.79991579E-01  0.00000000E+00  1.76361986E-04  4.36565044E-02
  5.00000000E-01  1.96743000E+00 -1.19302771E+00 -1.23876115E-02  5.79982048E-01  0.00000000E+00  1.21851632E-04  4.48151273E-02
  5.00000000E-01  1.96766500E+00 -1.19393369E+00 -1.23548604E-02  5.79971706E-01  0.00000000E+00  9.60879524E-05  4.57313612E-02
  5.00000000E-01  1.96790000E+00 -1.19450610E+00 -1.23258799E-02  5.79960643E-01  0.00000000E+00  9.48615477E-05  4.63950880E-02
  5.00000000E-01  1.96813500E+00 -1.19478258E+00 -1.23008427E-02  5.79949040E-01  0.00000000E+00  1.13111126E-04  4.68077954E-02
  5.00000000E-01  1.96837000E+00 -1.19481065E+00 -1.22798045E-02  5.79937165E-01  0.00000000E+00  1.45076056E-04  4.69830586E-02
  5.00000000E-01  1.96860500E+00 -1.19464637E+00 -1.22627018E-02  5.79925358E-01  0.00000000E+00  1.84504672E-04  4.69464909E-02
  5.00000000E-01  1.96884000E+00 -1.19435244E+00 -1.22493531E-02  5.79914009E-01  0.00000000E+00  2.24923015E-04  4.67350948E-02
  5.00000000E-01  1.96907500E+00 -1.19399557E+00 -1.22394662E-02  5.79903523E-01  0.00000000E+00  2.59968681E-04  4.63959401E-02
  5.00000000E-01  1.96931000E+00 -1.19364324E+00 -1.22326508E-02  5.79894274E-01  0.00000000E+00  2.83794518E-04  4.59840999E-02
  5.00000000E-01  1.96954500E+00 -1.19335964E+00 -1.22284368E-02  5.79886551E-01  0.00000000E+00  2.91546903E-04  4.55597710E-02
  5.00000000E-01  1.96978000E+00 -1.19320085E+00 -1.22263001E-02  5.79880481E-01  0.00000000E+00  2.79923368E-04  4.51845088E-02
  5.00000000E-01  1.97001500E+00 -1.19320908E+00 -1.22256952E-02  5.79875945E-01  0.00000000E+00  2.47814381E-04  4.49165022E-02
  5.00000000E-01  1.97025000E+00 -1.19340613E+00 -1.22260953E-02  5.79872473E-01  0.00000000E+00  1.97034045E-04  4.48048187E-02
  5.00000000E-01  1.97048500E+00 -1.19378570E+00 -1.22270418E-02  5.79869126E-01  0.00000000E+00  1.33144458E-04  4.48825448E-02
  5.00000000E-01  1.97072000E+00 -1.19430485E+00 -1.22282015E-02  5.79864353E-01  0.00000000E+00  6.63784010E-05  4.51587509E-02
  5.00000000E-01  1.97095500E+00 -1.19487427E+00 -1.22294343E-02  5.79855837E-01  0.00000000E+00  1.26648072E-05  4.56092088E-02
  5.00000000E-01  1.97119000E+00 -1.19534749E+00 -1.22308700E-02  5.79840313E-01  0.00000000E+00 -5.23875803E-06  4.61657920E-02
  5.00000000E-01  1.97142500E+00 -1.19550882E+00 -1.22329965E-02  5.79813368E-01  0.00000000E+00  4.34971771E-05  4.67044923E-02
  5.00000000E-01  1.97166000E+00 -1.19510134E+00 -1.22465888E-02  5.79795576E-01  0.00000000E+00  1.25901728E-04  4.69874966E-02
  5.00000000E-01  1.97189500E+00 -1.19465808E+00 -1.22772790E-02  5.79808823E-01  0.00000000E+00  1.15752395E-04  4.70724407E-02
  5.00000000E-01  1.97213000E+00 -1.19439039E+00 -1.23061724E-02  5.79808878E-01  0.00000000E+00  1.09408222E-04  4.71571502E-02
  5.00000000E-01  1.97236500E+00 -1.19424781E+00 -1.23348903E-02  5.79800745E-01  0.00000000E+00  1.06066904E-04  4.72410402E-02
  5.00000000E-01  1.97260000E+00 -1.19419223E+00 -1.23644989E-02  5.79788139E-01  0.00000000E+00  1.04994333E-04  4.73235590E-02
  5.00000000E-01  1.97283500E+00 -1.19419559E+00 -1.23956107E-02  5.79773705E-01  0.00000000E+00  1.05531995E-04  4.74041669E-02
  5.00000000E-01  1.97307000E+00 -1.19423793E+00 -1.24284755E-02  5.79759223E-01  0.00000000E+00  1.07101910E-04  4.74823230E-02
  5.00000000E-01  1.97330500E+00 -1.19430555E+00 -1.24630614E-02  5.79745780E-01  0.00000000E+00  1.09209320E-04  4.75574779E-02
  5.00000000E-01  1.97354000E+00 -1.19438957E+00 -1.24991251E-02  5.79733931E-01  0.00000000E+00  1.11443317E-04  4.76290718E-02
  5.00000000E-01  1.97377500E+00 -1.19448459E+00 -1.25362745E-02  5.79723833E-01  0.00000000E+00  1.13475628E-04  4.76965382E-02
  5.00000000E-01  1.97401000E+00 -1.19458761E+00 -1.25740210E-02  5.79715357E-01  0.00000000E+00  1.15057741E-04  4.77593112E-02
  5.00000000E-01  1.97424500E+00 -1.19469711E+00 -1.26118250E-02  5.79708194E-01  0.00000000E+00  1.16016568E-04  4.78168373E-02
  5.00000000E-01  1.97448000E+00 -1.19481239E+00 -1.26491329E-02  5.79701929E-01  0.00000000E+00  1.16248829E-04  4.78685900E-02
  5.00000000E-01  1.97471500E+00 -1.19493296E+00 -1.26854081E-02  5.79696112E-01  0.00000000E+00  1.15714355E-04  4.79140865E-02
  5.00000000E-01  1.97495000E+00 -1.19505817E+00 -1.27201541E-02  5.79690308E-01  0.00000000E+00  1.14428495E-04  4.79529069E-02
  5.00000000E-01  1.97518500E+00 -1.19518690E+00 -1.27529330E-02  5.79684136E-01  0.00000000E+00  1.12453805E-04  4.79847140E-02
  5.00000000E-01  1.97542000E+00 -1.19531746E+00 -1.27833779E-02  5.79677294E-01  0.00000000E+00  1.09891213E-04  4.80092737E-02
  5.00000000E-01  1.97565500E+00 -1.19544751E+00 -1.28112003E-02  5.79669577E-01  0.00000000E+00  1.06870842E-04  4.80264753E-02
  5.00000000E-01  1.97589000E+00 -1.19557410E+00 -1.28361938E-02  5.79660886E-01  0.00000000E+00  1.03542685E-04  4.80363515E-02
  5.00000000E-01  1.97612500E+00 -1.19569380E+00 -1.28582336E-02  5.79651222E-01  0.00000000E+00  1.00067304E-04  4.80390957E-02
  5.00000000E-01  1.97636000E+00 -1.19580287E+00 -1.28772724E-02  5.79640680E-01  0.00000000E+00  9.66067549E-05  4.80350788E-02
  5.00000000E-01  1.97659500E+00 -1.19589750E+00 -1.28933344E-02  5.79629438E-01  0.00000000E+00  9.33159203E-05  4.80248620E-02
  5.00000000E-01  1.97683000E+00 -1.19597402E+00 -1.29065060E-02  5.79617732E-01  0.00000000E+00  9.03344384E-05  4.80092067E-02
  5.00000000E-01  1.97706500E+00 -1.19602924E+00 -1.29169262E-02  5.79605842E-01  0.00000000E+00  8.77794169E-05  4.79890807E-02
  5.00000000E-01  1.97730000E+00 -1.19606064E+00 -1.29247747E-02  5.79594063E-01  0.00000000E+00  8.57391226E-05  4.79656586E-02
  5.00000000E-01  1.97753500E+00 -1.19606671E+00 -1.29302597E-02  5.79582680E-01  0.00000000E+00  8.42678329E-05  4.79403184E-02
  5.00000000E-01  1.97777000E+00 -1.19604710E+00 -1.29336061E-02  5.79571948E-01  0.00000000E+00  8.33820398E-05  4.79146308E-02
  5.00000000E-01  1.97800500E+00 -1.19600287E+00 -1.29350439E-02  5.79562068E-01  0.00000000E+00  8.30581942E-05  4.78903424E-02
