               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  2.12500000E+03
  2.50000000E+00 -1.00000000E+00 -3.26174822E-14  1.56801669E-20 -1.21612436E-01  9.99999975E-05 -2.98278594E-18  7.03868445E-17
  2.50000000E+00 -8.71000000E-01 -1.64112672E-01  4.21157977E-03 -1.21407317E-01  9.99999975E-05  7.85261474E-03  5.34900055E-01
  2.50000000E+00 -8.68000000E-01 -1.63152924E-01  4.28933740E-03 -1.21404958E-01  9.99999975E-05  7.95703341E-03  5.39661141E-01
  2.50000000E+00 -8.65000000E-01 -1.62188637E-01  4.36625730E-03 -1.21402739E-01  9.99999975E-05  8.06026164E-03  5.44265664E-01
  2.50000000E+00 -8.62000000E-01 -1.61219895E-01  4.44233649E-03 -1.21400657E-01  9.99999975E-05  8.16233316E-03  5.48718631E-01
  2.50000000E+00 -8.59000000E-01 -1.60246770E-01  4.51757172E-03 -1.21398713E-01  9.99999975E-05  8.26327983E-03  5.53024806E-01
  2.50000000E+00 -8.56000000E-01 -1.59269330E-01  4.59195952E-03 -1.21396906E-01  9.99999975E-05  8.36313174E-03  5.57188729E-01
  2.50000000E+00 -8.53000000E-01 -1.58287634E-01  4.66549618E-03 -1.21395234E-01  9.99999975E-05  8.46191741E-03  5.61214732E-01
  2.50000000E+00 -8.50000000E-01 -1.57301734E-01  4.73817778E-03 -1.21393696E-01  9.99999975E-05  8.55966384E-03  5.65106948E-01
  2.50000000E+00 -8.47000000E-01 -1.56311676E-01  4.81000020E-03 -1.21392293E-01  9.99999975E-05  8.65639667E-03  5.68869327E-01
  2.50000000E+00 -8.44000000E-01 -1.55317502E-01  4.88095911E-03 -1.21391021E-01  9.99999975E-05  8.75214024E-03  5.72505646E-01
  2.50000000E+00 -8.41000000E-01 -1.54319248E-01  4.95105001E-03 -1.21389882E-01  9.99999975E-05  8.84691769E-03  5.76019520E-01
  2.50000000E+00 -8.38000000E-01 -1.53316947E-01  5.02026821E-03 -1.21388873E-01  9.99999975E-05  8.94075108E-03  5.79414407E-01
  2.50000000E+00 -8.35000000E-01 -1.52310626E-01  5.08860884E-03 -1.21387994E-01  9.99999975E-05  9.03366139E-03  5.82693625E-01
  2.50000000E+00 -8.32000000E-01 -1.51300310E-01  5.15606685E-03 -1.21387243E-01  9.99999975E-05  9.12566866E-03  5.85860353E-01
  2.50000000E+00 -8.29000000E-01 -1.50286020E-01  5.22263705E-03 -1.21386620E-01  9.99999975E-05  9.21679201E-03  5.88917640E-01
  2.50000000E+00 -8.26000000E-01 -1.49267775E-01  5.28831407E-03 -1.21386123E-01  9.99999975E-05  9.30704973E-03  5.91868415E-01
  2.50000000E+00 -8.23000000E-01 -1.48245590E-01  5.35309238E-03 -1.21385751E-01  9.99999975E-05  9.39645928E-03  5.94715490E-01
  2.50000000E+00 -8.20000000E-01 -1.47219477E-01  5.41696630E-03 -1.21385504E-01  9.99999975E-05  9.48503742E-03  5.97461567E-01
  2.50000000E+00 -8.17000000E-01 -1.46189447E-01  5.47993001E-03 -1.21385379E-01  9.99999975E-05  9.57280018E-03  6.00109246E-01
  2.50000000E+00 -8.14000000E-01 -1.45155508E-01  5.54197751E-03 -1.21385376E-01  9.99999975E-05  9.65976296E-03  6.02661024E-01
  2.50000000E+00 -8.11000000E-01 -1.44117666E-01  5.60310269E-03 -1.21385494E-01  9.99999975E-05  9.74594051E-03  6.05119307E-01
  2.50000000E+00 -8.08000000E-01 -1.43075926E-01  5.66329925E-03 -1.21385731E-01  9.99999975E-05  9.83134703E-03  6.07486409E-01
  2.50000000E+00 -8.05000000E-01 -1.42030290E-01  5.72256077E-03 -1.21386087E-01  9.99999975E-05  9.91599619E-03  6.09764560E-01
  2.50000000E+00 -8.02000000E-01 -1.40980758E-01  5.78088089E-03 -1.21386558E-01  9.99999975E-05  9.99990111E-03  6.11955908E-01
  2.50000000E+00 -7.99000000E-01 -1.39927331E-01  5.83825281E-03 -1.21387146E-01  9.99999975E-05  1.00830745E-02  6.14062522E-01
  2.50000000E+00 -7.96000000E-01 -1.38870007E-01  5.89466967E-03 -1.21387849E-01  9.99999975E-05  1.01655284E-02  6.16086395E-01
  2.50000000E+00 -7.93000000E-01 -1.37808780E-01  5.95012459E-03 -1.21388666E-01  9.99999975E-05  1.02472748E-02  6.18029454E-01
  2.50000000E+00 -7.90000000E-01 -1.36743648E-01  6.00461053E-03 -1.21389594E-01  9.99999975E-05  1.03283249E-02  6.19893554E-01
  2.50000000E+00 -7.87000000E-01 -1.35674605E-01  6.05812034E-03 -1.21390634E-01  9.99999975E-05  1.04086898E-02  6.21680484E-01
  2.50000000E+00 -7.84000000E-01 -1.34601642E-01  6.11064672E-03 -1.21391783E-01  9.99999975E-05  1.04883802E-02  6.23391973E-01
  2.50000000E+00 -7.81000000E-01 -1.33524752E-01  6.16218225E-03 -1.21393040E-01  9.99999975E-05  1.05674062E-02  6.25029686E-01
