y,U_x,U_y,U_z,k
0.0812162,1.08825,-4.76729e-09,-3.06593e-26,0.001485
0.0814163,1.08825,-4.77017e-09,-3.15513e-26,0.00148524
0.0816163,1.08824,-4.77306e-09,-3.24433e-26,0.00148548
0.0818164,1.08823,-4.77594e-09,-3.33353e-26,0.00148573
0.0820164,1.08822,-4.77882e-09,-3.42274e-26,0.00148597
0.0822164,1.08822,-4.7817e-09,-3.51194e-26,0.00148622
0.0824165,1.08821,-4.78458e-09,-3.60114e-26,0.00148646
0.0826165,1.0882,-4.78746e-09,-3.69034e-26,0.0014867
0.0828166,1.08819,-4.79034e-09,-3.77954e-26,0.00148695
0.0830166,1.08819,-4.79322e-09,-3.86875e-26,0.00148719
0.0832166,1.08818,-4.7961e-09,-3.95795e-26,0.00148744
0.0834167,1.08817,-4.79898e-09,-4.04715e-26,0.00148768
0.0836167,1.08816,-4.80186e-09,-4.13635e-26,0.00148792
0.0838168,1.08816,-4.80474e-09,-4.22555e-26,0.00148817
0.0840168,1.08815,-4.80763e-09,-4.31476e-26,0.00148841
0.0842168,1.08814,-4.81051e-09,-4.40396e-26,0.00148866
0.0844169,1.08813,-4.81339e-09,-4.49316e-26,0.0014889
0.0846169,1.08813,-4.81627e-09,-4.58236e-26,0.00148914
0.084817,1.08812,-4.81915e-09,-4.67156e-26,0.00148939
0.085017,1.08811,-4.82203e-09,-4.76076e-26,0.00148963
0.085217,1.0881,-4.82491e-09,-4.84997e-26,0.00148988
0.0854171,1.08809,-4.82779e-09,-4.93917e-26,0.00149012
0.0856171,1.08809,-4.83067e-09,-5.02837e-26,0.00149036
0.0858172,1.08808,-4.83355e-09,-5.11757e-26,0.00149061
0.0860172,1.08807,-4.83643e-09,-5.20677e-26,0.00149085
0.0862172,1.08806,-4.83932e-09,-5.29598e-26,0.0014911
0.0864173,1.08806,-4.8422e-09,-5.38518e-26,0.00149134
0.0866173,1.08805,-4.84508e-09,-5.47438e-26,0.00149158
0.0868174,1.08804,-4.84796e-09,-5.56358e-26,0.00149183
0.0870174,1.08803,-4.85084e-09,-5.65278e-26,0.00149207
0.0872174,1.08803,-4.85372e-09,-5.74199e-26,0.00149232
0.0874175,1.08802,-4.8566e-09,-5.83119e-26,0.00149256
0.0876175,1.08801,-4.85948e-09,-5.92039e-26,0.0014928
0.0878176,1.088,-4.86236e-09,-6.00959e-26,0.00149305
0.0880176,1.088,-4.86524e-09,-6.09879e-26,0.00149329
0.0882176,1.08799,-4.86812e-09,-6.18799e-26,0.00149354
0.0884177,1.08798,-4.87101e-09,-6.2772e-26,0.00149378
0.0886177,1.08797,-4.87389e-09,-6.3664e-26,0.00149402
0.0888178,1.08797,-4.87677e-09,-6.4556e-26,0.00149427
0.0890178,1.08796,-4.87965e-09,-6.5448e-26,0.00149451
0.0892178,1.08795,-4.88253e-09,-6.634e-26,0.00149476
0.0894179,1.08794,-4.88541e-09,-6.72321e-26,0.001495
0.0896179,1.08793,-4.88829e-09,-6.81241e-26,0.00149524
